V1,V2,V3
-5.60200668896321,54.5154639175258,-0.402501225471497
-5.53511705685619,54.5154639175258,0.746766984462738
-5.46822742474917,54.5154639175258,15.2167673110962
-5.40133779264214,54.5154639175258,-8.28323268890381
-5.33444816053512,54.5154639175258,-56.4932327270508
-5.26755852842809,54.5154639175258,-121.453231811523
-5.20066889632107,54.5154639175258,-128.513229370117
-5.13377926421405,54.5154639175258,-126.333236694336
-5.06688963210702,54.5154639175258,-128.053237915039
-5,54.5154639175258,-126.398880004883
-25,54.4484536082474,-2541.4775390625
-24.933110367893,54.4484536082474,-2684.0673828125
-24.866220735786,54.4484536082474,-2773.857421875
-24.7993311036789,54.4484536082474,-2828.72021484375
-24.7324414715719,54.4484536082474,-2857.32006835938
-24.6655518394649,54.4484536082474,-2871.66015625
-24.5986622073579,54.4484536082474,-2916.15014648438
-24.5317725752508,54.4484536082474,-3015.0400390625
-24.4648829431438,54.4484536082474,-3083.97021484375
-24.3979933110368,54.4484536082474,-3123.56005859375
-24.3311036789298,54.4484536082474,-3146.97021484375
-24.2642140468227,54.4484536082474,-3160.70263671875
-24.1973244147157,54.4484536082474,-3191.16259765625
-24.1304347826087,54.4484536082474,-3233.142578125
-24.0635451505017,54.4484536082474,-3244.86254882812
-23.9966555183947,54.4484536082474,-3226.3525390625
-23.9297658862876,54.4484536082474,-3160.62255859375
-23.8628762541806,54.4484536082474,-3008.87255859375
-23.7959866220736,54.4484536082474,-2783.92260742188
-23.7290969899666,54.4484536082474,-2635.48022460938
-23.6622073578595,54.4484536082474,-2816.22021484375
-23.5953177257525,54.4484536082474,-3219.00024414062
-23.5284280936455,54.4484536082474,-3475.31005859375
-23.4615384615385,54.4484536082474,-3502.73022460938
-23.3946488294314,54.4484536082474,-3455.830078125
-23.3277591973244,54.4484536082474,-3452.2001953125
-23.2608695652174,54.4484536082474,-3536.97021484375
-23.1939799331104,54.4484536082474,-3622.43530273438
-23.1270903010033,54.4484536082474,-3619.45532226562
-23.0602006688963,54.4484536082474,-3623.05541992188
-22.9933110367893,54.4484536082474,-3630.47534179688
-22.9264214046823,54.4484536082474,-3626.43530273438
-22.8595317725753,54.4484536082474,-3634.0654296875
-22.7926421404682,54.4484536082474,-3646.4453125
-22.7257525083612,54.4484536082474,-3623.62548828125
-22.6588628762542,54.4484536082474,-3598.98999023438
-22.5919732441472,54.4484536082474,-3602.82983398438
-22.5250836120401,54.4484536082474,-3592.85986328125
-22.4581939799331,54.4484536082474,-3563.78002929688
-22.3913043478261,54.4484536082474,-3571.02001953125
-22.3244147157191,54.4484536082474,-3582.07983398438
-22.257525083612,54.4484536082474,-3565.169921875
-22.190635451505,54.4484536082474,-3560.33984375
-22.123745819398,54.4484536082474,-3545.04736328125
-22.056856187291,54.4484536082474,-3509.90747070312
-21.9899665551839,54.4484536082474,-3493.30737304688
-21.9230769230769,54.4484536082474,-3509.86743164062
-21.8561872909699,54.4484536082474,-3476.22729492188
-21.7892976588629,54.4484536082474,-3407.05737304688
-21.7224080267559,54.4484536082474,-3366.24731445312
-21.6555183946488,54.4484536082474,-3317.12744140625
-21.5886287625418,54.4484536082474,-3246.52978515625
-21.5217391304348,54.4484536082474,-3157.55981445312
-21.4548494983278,54.4484536082474,-3093.6396484375
-21.3879598662207,54.4484536082474,-3043.05981445312
-21.3210702341137,54.4484536082474,-3030.03979492188
-21.2541806020067,54.4484536082474,-3025.84985351562
-21.1872909698997,54.4484536082474,-3021.23974609375
-21.1204013377926,54.4484536082474,-3004.36987304688
-21.0535117056856,54.4484536082474,-2970.08740234375
-20.9866220735786,54.4484536082474,-2929.1875
-20.9197324414716,54.4484536082474,-2908.16748046875
-20.8528428093645,54.4484536082474,-2867.61743164062
-20.7859531772575,54.4484536082474,-2837.0673828125
-20.7190635451505,54.4484536082474,-2818.607421875
-20.6521739130435,54.4484536082474,-2789.3974609375
-20.5852842809365,54.4484536082474,-2791.99731445312
-20.5183946488294,54.4484536082474,-2782.0888671875
-20.4515050167224,54.4484536082474,-2782.73901367188
-20.3846153846154,54.4484536082474,-2690.30883789062
-20.3177257525084,54.4484536082474,-2318.15893554688
-20.2508361204013,54.4484536082474,-1948.4189453125
-20.1839464882943,54.4484536082474,-1722.02893066406
-20.1170568561873,54.4484536082474,-1530.60888671875
-20.0501672240803,54.4484536082474,-1435.48889160156
-19.9832775919732,54.4484536082474,-1381.87268066406
-19.9163879598662,54.4484536082474,-1301.42260742188
-19.8494983277592,54.4484536082474,-1240.61267089844
-19.7826086956522,54.4484536082474,-1215.19262695312
-19.7157190635452,54.4484536082474,-1246.56262207031
-19.6488294314381,54.4484536082474,-1247.142578125
-19.5819397993311,54.4484536082474,-1254.08264160156
-19.5150501672241,54.4484536082474,-1257.52258300781
-19.4481605351171,54.4484536082474,-1270.57678222656
-19.38127090301,54.4484536082474,-1293.32678222656
-19.314381270903,54.4484536082474,-1343.76672363281
-19.247491638796,54.4484536082474,-1414.05676269531
-19.180602006689,54.4484536082474,-1493.40673828125
-19.1137123745819,54.4484536082474,-1519.66674804688
-19.0468227424749,54.4484536082474,-1512.39672851562
-18.9799331103679,54.4484536082474,-1468.44677734375
-18.9130434782609,54.4484536082474,-1446.24255371094
-18.8461538461538,54.4484536082474,-1477.05261230469
-18.7792642140468,54.4484536082474,-1481.37255859375
-18.7123745819398,54.4484536082474,-1484.23254394531
-18.6454849498328,54.4484536082474,-1496.08251953125
-18.5785953177258,54.4484536082474,-1524.31262207031
-18.5117056856187,54.4484536082474,-1532.37255859375
-18.4448160535117,54.4484536082474,-1526.88256835938
-18.3779264214047,54.4484536082474,-1533.09826660156
-18.3110367892977,54.4484536082474,-1557.48828125
-18.2441471571906,54.4484536082474,-1590.21826171875
-18.1772575250836,54.4484536082474,-1621.56823730469
-18.1103678929766,54.4484536082474,-1666.38830566406
-18.0434782608696,54.4484536082474,-1714.97827148438
-17.9765886287625,54.4484536082474,-1760.17822265625
-17.9096989966555,54.4484536082474,-1800.78820800781
-17.8428093645485,54.4484536082474,-1826.51135253906
-17.7759197324415,54.4484536082474,-1842.51135253906
-17.7090301003344,54.4484536082474,-1838.42138671875
-17.6421404682274,54.4484536082474,-1822.48132324219
-17.5752508361204,54.4484536082474,-1858.70141601562
-17.5083612040134,54.4484536082474,-1949.27136230469
-17.4414715719064,54.4484536082474,-2080.53125
-17.3745819397993,54.4484536082474,-2184.83129882812
-17.3076923076923,54.4484536082474,-2295.05908203125
-17.2408026755853,54.4484536082474,-2382.01904296875
-17.1739130434783,54.4484536082474,-2393.5791015625
-17.1070234113712,54.4484536082474,-2416.79907226562
-17.0401337792642,54.4484536082474,-2428.7392578125
-16.9732441471572,54.4484536082474,-2414.68920898438
-16.9063545150502,54.4484536082474,-2394.81909179688
-16.8394648829431,54.4484536082474,-2378.6591796875
-16.7725752508361,54.4484536082474,-2358.33618164062
-16.7056856187291,54.4484536082474,-2338.40625
-16.6387959866221,54.4484536082474,-2314.58618164062
-16.5719063545151,54.4484536082474,-2286.96630859375
-16.505016722408,54.4484536082474,-2257.79614257812
-16.438127090301,54.4484536082474,-2243.66625976562
-16.371237458194,54.4484536082474,-2323.736328125
-16.304347826087,54.4484536082474,-2374.75610351562
-16.2374581939799,54.4484536082474,-2402.07299804688
-16.1705685618729,54.4484536082474,-2442.26293945312
-16.1036789297659,54.4484536082474,-2443.98291015625
-16.0367892976589,54.4484536082474,-2442.31298828125
-15.9698996655518,54.4484536082474,-2460.89306640625
-15.9030100334448,54.4484536082474,-2470.19287109375
-15.8361204013378,54.4484536082474,-2485.59301757812
-15.7692307692308,54.4484536082474,-2504.873046875
-15.7023411371237,54.4484536082474,-2522.72241210938
-15.6354515050167,54.4484536082474,-2544.642578125
-15.5685618729097,54.4484536082474,-2574.08251953125
-15.5016722408027,54.4484536082474,-2613.982421875
-15.4347826086957,54.4484536082474,-2655.62255859375
-15.3678929765886,54.4484536082474,-2692.392578125
-15.3010033444816,54.4484536082474,-2719.80249023438
-15.2341137123746,54.4484536082474,-2737.09252929688
-15.1672240802676,54.4484536082474,-2751.01171875
-15.1003344481605,54.4484536082474,-2764.36157226562
-15.0334448160535,54.4484536082474,-2768.1416015625
-14.9665551839465,54.4484536082474,-2760.52172851562
-14.8996655518395,54.4484536082474,-2754.00170898438
-14.8327759197324,54.4484536082474,-2746.62158203125
-14.7658862876254,54.4484536082474,-2738.69165039062
-14.6989966555184,54.4484536082474,-2733.36157226562
-14.6321070234114,54.4484536082474,-2735.59838867188
-14.5652173913043,54.4484536082474,-2734.98852539062
-14.4983277591973,54.4484536082474,-2732.88842773438
-14.4314381270903,54.4484536082474,-2737.1484375
-14.3645484949833,54.4484536082474,-2738.78857421875
-14.2976588628763,54.4484536082474,-2752.80859375
-14.2307692307692,54.4484536082474,-2792.00854492188
-14.1638795986622,54.4484536082474,-2821.46850585938
-14.0969899665552,54.4484536082474,-2839.78588867188
-14.0301003344482,54.4484536082474,-2849.67602539062
-13.9632107023411,54.4484536082474,-2857.77587890625
-13.8963210702341,54.4484536082474,-2869.84594726562
-13.8294314381271,54.4484536082474,-2880.74609375
-13.7625418060201,54.4484536082474,-2892.38598632812
-13.695652173913,54.4484536082474,-2898.28588867188
-13.628762541806,54.4484536082474,-2906.02587890625
-13.561872909699,54.4484536082474,-2910.40380859375
-13.494983277592,54.4484536082474,-2911.69384765625
-13.4280936454849,54.4484536082474,-2919.25390625
-13.3612040133779,54.4484536082474,-2935.65380859375
-13.2943143812709,54.4484536082474,-2947.13403320312
-13.2274247491639,54.4484536082474,-2951.41381835938
-13.1605351170569,54.4484536082474,-2958.32397460938
-13.0936454849498,54.4484536082474,-2961.4638671875
-13.0267558528428,54.4484536082474,-2959.8291015625
-12.9598662207358,54.4484536082474,-2959.869140625
-12.8929765886288,54.4484536082474,-2962.80908203125
-12.8260869565217,54.4484536082474,-2961.1689453125
-12.7591973244147,54.4484536082474,-2960.1591796875
-12.6923076923077,54.4484536082474,-2961.08911132812
-12.6254180602007,54.4484536082474,-2964.05908203125
-12.5585284280936,54.4484536082474,-2964.00903320312
-12.4916387959866,54.4484536082474,-2963.22021484375
-12.4247491638796,54.4484536082474,-2967.04028320312
-12.3578595317726,54.4484536082474,-2968.09033203125
-12.2909698996656,54.4484536082474,-2965.81030273438
-12.2240802675585,54.4484536082474,-2963.3203125
-12.1571906354515,54.4484536082474,-2957.14038085938
-12.0903010033445,54.4484536082474,-2945.650390625
-12.0234113712375,54.4484536082474,-2912.1103515625
-11.9565217391304,54.4484536082474,-2815.32666015625
-11.8896321070234,54.4484536082474,-2690.4765625
-11.8227424749164,54.4484536082474,-2566.45678710938
-11.7558528428094,54.4484536082474,-2350.48657226562
-11.6889632107023,54.4484536082474,-2291.63671875
-11.6220735785953,54.4484536082474,-2091.08666992188
-11.5551839464883,54.4484536082474,-1611.42663574219
-11.4882943143813,54.4484536082474,-1407.22668457031
-11.4214046822742,54.4484536082474,-1118.32019042969
-11.3545150501672,54.4484536082474,-860.370178222656
-11.2876254180602,54.4484536082474,-652.790222167969
-11.2207357859532,54.4484536082474,-536.500183105469
-11.1538461538462,54.4484536082474,-473.720184326172
-11.0869565217391,54.4484536082474,-437.640197753906
-11.0200668896321,54.4484536082474,-423.340209960938
-10.9531772575251,54.4484536082474,-391.150207519531
-10.8862876254181,54.4484536082474,-345.366180419922
-10.819397993311,54.4484536082474,-314.816192626953
-10.752508361204,54.4484536082474,-303.416198730469
-10.685618729097,54.4484536082474,-250.646179199219
-10.61872909699,54.4484536082474,-186.336181640625
-10.5518394648829,54.4484536082474,-157.026184082031
-10.4849498327759,54.4484536082474,-144.84619140625
-10.4180602006689,54.4484536082474,-132.936187744141
-10.3511705685619,54.4484536082474,-117.876640319824
-10.2842809364549,54.4484536082474,-111.97664642334
-10.2173913043478,54.4484536082474,-113.516639709473
-10.1505016722408,54.4484536082474,-108.466644287109
-10.0836120401338,54.4484536082474,-103.736640930176
-10.0167224080268,54.4484536082474,-97.5866394042969
-9.94983277591973,54.4484536082474,-93.4666442871094
-9.88294314381271,54.4484536082474,-91.0966415405273
-9.81605351170569,54.4484536082474,-89.4273223876953
-9.74916387959866,54.4484536082474,-85.8773193359375
-9.68227424749164,54.4484536082474,-83.4773178100586
-9.61538461538462,54.4484536082474,-80.7473220825195
-9.54849498327759,54.4484536082474,-79.4873199462891
-9.48160535117057,54.4484536082474,-79.137321472168
-9.41471571906355,54.4484536082474,-81.0173187255859
-9.34782608695652,54.4484536082474,-78.5173187255859
-9.2809364548495,54.4484536082474,-76.7434692382812
-9.21404682274247,54.4484536082474,-76.7134704589844
-9.14715719063545,54.4484536082474,-70.4634704589844
-9.08026755852843,54.4484536082474,-61.8534698486328
-9.01337792642141,54.4484536082474,-58.0434722900391
-8.94648829431438,54.4484536082474,-61.2034721374512
-8.87959866220736,54.4484536082474,-62.9534721374512
-8.81270903010034,54.4484536082474,-59.6634712219238
-8.74581939799331,54.4484536082474,-57.5635070800781
-8.67892976588629,54.4484536082474,-40.5135040283203
-8.61204013377926,54.4484536082474,-28.5035057067871
-8.54515050167224,54.4484536082474,-28.2635059356689
-8.47826086956522,54.4484536082474,-2.53350520133972
-8.41137123745819,54.4484536082474,30.0764942169189
-8.34448160535117,54.4484536082474,69.2564926147461
-8.27759197324415,54.4484536082474,90.2064971923828
-8.21070234113713,54.4484536082474,145.632690429688
-8.1438127090301,54.4484536082474,91.4526901245117
-8.07692307692308,54.4484536082474,59.7526893615723
-8.01003344481606,54.4484536082474,136.142684936523
-7.94314381270903,54.4484536082474,201.932693481445
-7.87625418060201,54.4484536082474,196.912689208984
-7.80936454849498,54.4484536082474,85.622688293457
-7.74247491638796,54.4484536082474,76.0026931762695
-7.67558528428094,54.4484536082474,53.6721000671387
-7.60869565217391,54.4484536082474,65.6020965576172
-7.54180602006689,54.4484536082474,101.692100524902
-7.47491638795987,54.4484536082474,142.192092895508
-7.40802675585284,54.4484536082474,172.832092285156
-7.34113712374582,54.4484536082474,190.792098999023
-7.2742474916388,54.4484536082474,182.012100219727
-7.20735785953177,54.4484536082474,139.962097167969
-7.14046822742475,54.4484536082474,104.314437866211
-7.07357859531773,54.4484536082474,83.1944351196289
-7.0066889632107,54.4484536082474,74.5344390869141
-6.93979933110368,54.4484536082474,104.684440612793
-6.87290969899666,54.4484536082474,111.164436340332
-6.80602006688963,54.4484536082474,84.4944381713867
-6.73913043478261,54.4484536082474,55.3244361877441
-6.67224080267559,54.4484536082474,27.0644378662109
-6.60535117056856,54.4484536082474,21.68772315979
-6.53846153846154,54.4484536082474,26.0377235412598
-6.47157190635452,54.4484536082474,26.6177234649658
-6.40468227424749,54.4484536082474,22.7377223968506
-6.33779264214047,54.4484536082474,49.9277229309082
-6.27090301003345,54.4484536082474,56.6677207946777
-6.20401337792642,54.4484536082474,67.047721862793
-6.1371237458194,54.4484536082474,98.3377227783203
-6.07023411371237,54.4484536082474,115.067497253418
-6.00334448160535,54.4484536082474,119.417495727539
-5.93645484949833,54.4484536082474,97.2275009155273
-5.8695652173913,54.4484536082474,90.7074966430664
-5.80267558528428,54.4484536082474,79.2174987792969
-5.73578595317726,54.4484536082474,50.1875
-5.66889632107024,54.4484536082474,34.1474990844727
-5.60200668896321,54.4484536082474,6.43749856948853
-5.53511705685619,54.4484536082474,0.10676696896553
-5.46822742474917,54.4484536082474,12.0867671966553
-5.40133779264214,54.4484536082474,-6.83323287963867
-5.33444816053512,54.4484536082474,-43.9232330322266
-5.26755852842809,54.4484536082474,-95.0232315063477
-5.20066889632107,54.4484536082474,-119.093231201172
-5.13377926421405,54.4484536082474,-115.863235473633
-5.06688963210702,54.4484536082474,-107.303230285645
-5,54.4484536082474,-123.778877258301
-25,54.3814432989691,-2794.03735351562
-24.933110367893,54.3814432989691,-2794.41748046875
-24.866220735786,54.3814432989691,-2798.9375
-24.7993311036789,54.3814432989691,-2886.11010742188
-24.7324414715719,54.3814432989691,-2967.80004882812
-24.6655518394649,54.3814432989691,-3008.72021484375
-24.5986622073579,54.3814432989691,-3102.5400390625
-24.5317725752508,54.3814432989691,-3146.52001953125
-24.4648829431438,54.3814432989691,-3044.09008789062
-24.3979933110368,54.3814432989691,-3058.85009765625
-24.3311036789298,54.3814432989691,-3232.78002929688
-24.2642140468227,54.3814432989691,-3271.552734375
-24.1973244147157,54.3814432989691,-3104.52270507812
-24.1304347826087,54.3814432989691,-2987.42260742188
-24.0635451505017,54.3814432989691,-2941.98266601562
-23.9966555183947,54.3814432989691,-2858.21264648438
-23.9297658862876,54.3814432989691,-2760.83251953125
-23.8628762541806,54.3814432989691,-2634.5126953125
-23.7959866220736,54.3814432989691,-2427.90258789062
-23.7290969899666,54.3814432989691,-2314.31005859375
-23.6622073578595,54.3814432989691,-2545.7001953125
-23.5953177257525,54.3814432989691,-3019.41015625
-23.5284280936455,54.3814432989691,-3414.60009765625
-23.4615384615385,54.3814432989691,-3574.86010742188
-23.3946488294314,54.3814432989691,-3576.0400390625
-23.3277591973244,54.3814432989691,-3543.2802734375
-23.2608695652174,54.3814432989691,-3577.85009765625
-23.1939799331104,54.3814432989691,-3626.9853515625
-23.1270903010033,54.3814432989691,-3636.37548828125
-23.0602006688963,54.3814432989691,-3650.83544921875
-22.9933110367893,54.3814432989691,-3653.37548828125
-22.9264214046823,54.3814432989691,-3647.53540039062
-22.8595317725753,54.3814432989691,-3651.1455078125
-22.7926421404682,54.3814432989691,-3662.50537109375
-22.7257525083612,54.3814432989691,-3654.275390625
-22.6588628762542,54.3814432989691,-3643.06005859375
-22.5919732441472,54.3814432989691,-3648.03002929688
-22.5250836120401,54.3814432989691,-3664.76000976562
-22.4581939799331,54.3814432989691,-3636.13989257812
-22.3913043478261,54.3814432989691,-3582.81005859375
-22.3244147157191,54.3814432989691,-3586.46997070312
-22.257525083612,54.3814432989691,-3589.61987304688
-22.190635451505,54.3814432989691,-3571.13989257812
-22.123745819398,54.3814432989691,-3569.08740234375
-22.056856187291,54.3814432989691,-3572.36743164062
-21.9899665551839,54.3814432989691,-3553.4873046875
-21.9230769230769,54.3814432989691,-3544.4375
-21.8561872909699,54.3814432989691,-3496.04736328125
-21.7892976588629,54.3814432989691,-3417.72729492188
-21.7224080267559,54.3814432989691,-3359.47729492188
-21.6555183946488,54.3814432989691,-3272.55737304688
-21.5886287625418,54.3814432989691,-3182.01977539062
-21.5217391304348,54.3814432989691,-3116.12963867188
-21.4548494983278,54.3814432989691,-3033.37963867188
-21.3879598662207,54.3814432989691,-2980.2998046875
-21.3210702341137,54.3814432989691,-2976.60986328125
-21.2541806020067,54.3814432989691,-2985.93969726562
-21.1872909698997,54.3814432989691,-2997.89965820312
-21.1204013377926,54.3814432989691,-2991.97973632812
-21.0535117056856,54.3814432989691,-2953.7373046875
-20.9866220735786,54.3814432989691,-2910.357421875
-20.9197324414716,54.3814432989691,-2881.41748046875
-20.8528428093645,54.3814432989691,-2869.08740234375
-20.7859531772575,54.3814432989691,-2826.4375
-20.7190635451505,54.3814432989691,-2815.02734375
-20.6521739130435,54.3814432989691,-2801.77734375
-20.5852842809365,54.3814432989691,-2793.6875
-20.5183946488294,54.3814432989691,-2782.958984375
-20.4515050167224,54.3814432989691,-2791.06884765625
-20.3846153846154,54.3814432989691,-2642.15893554688
-20.3177257525084,54.3814432989691,-2285.46899414062
-20.2508361204013,54.3814432989691,-1940.37890625
-20.1839464882943,54.3814432989691,-1730.49890136719
-20.1170568561873,54.3814432989691,-1508.79895019531
-20.0501672240803,54.3814432989691,-1436.37890625
-19.9832775919732,54.3814432989691,-1346.22265625
-19.9163879598662,54.3814432989691,-1268.97265625
-19.8494983277592,54.3814432989691,-1230.71264648438
-19.7826086956522,54.3814432989691,-1220.48266601562
-19.7157190635452,54.3814432989691,-1237.23266601562
-19.6488294314381,54.3814432989691,-1237.07263183594
-19.5819397993311,54.3814432989691,-1241.53259277344
-19.5150501672241,54.3814432989691,-1250.66259765625
-19.4481605351171,54.3814432989691,-1267.69677734375
-19.38127090301,54.3814432989691,-1288.5966796875
-19.314381270903,54.3814432989691,-1330.45678710938
-19.247491638796,54.3814432989691,-1385.07678222656
-19.180602006689,54.3814432989691,-1442.68676757812
-19.1137123745819,54.3814432989691,-1503.68676757812
-19.0468227424749,54.3814432989691,-1541.29675292969
-18.9799331103679,54.3814432989691,-1566.90673828125
-18.9130434782609,54.3814432989691,-1588.40258789062
-18.8461538461538,54.3814432989691,-1599.02258300781
-18.7792642140468,54.3814432989691,-1598.05261230469
-18.7123745819398,54.3814432989691,-1593.08251953125
-18.6454849498328,54.3814432989691,-1614.13256835938
-18.5785953177258,54.3814432989691,-1664.15258789062
-18.5117056856187,54.3814432989691,-1667.70263671875
-18.4448160535117,54.3814432989691,-1670.28259277344
-18.3779264214047,54.3814432989691,-1680.71826171875
-18.3110367892977,54.3814432989691,-1699.60827636719
-18.2441471571906,54.3814432989691,-1711.22827148438
-18.1772575250836,54.3814432989691,-1717.408203125
-18.1103678929766,54.3814432989691,-1725.04821777344
-18.0434782608696,54.3814432989691,-1761.80822753906
-17.9765886287625,54.3814432989691,-1803.99829101562
-17.9096989966555,54.3814432989691,-1817.34826660156
-17.8428093645485,54.3814432989691,-1838.42138671875
-17.7759197324415,54.3814432989691,-1837.09130859375
-17.7090301003344,54.3814432989691,-1829.9013671875
-17.6421404682274,54.3814432989691,-1820.32141113281
-17.5752508361204,54.3814432989691,-1887.96142578125
-17.5083612040134,54.3814432989691,-1994.51135253906
-17.4414715719064,54.3814432989691,-2124.24145507812
-17.3745819397993,54.3814432989691,-2263.93139648438
-17.3076923076923,54.3814432989691,-2370.74926757812
-17.2408026755853,54.3814432989691,-2381.81909179688
-17.1739130434783,54.3814432989691,-2396.7890625
-17.1070234113712,54.3814432989691,-2417.369140625
-17.0401337792642,54.3814432989691,-2413.01904296875
-16.9732441471572,54.3814432989691,-2398.70922851562
-16.9063545150502,54.3814432989691,-2384.20922851562
-16.8394648829431,54.3814432989691,-2370.12915039062
-16.7725752508361,54.3814432989691,-2354.18627929688
-16.7056856187291,54.3814432989691,-2331.60620117188
-16.6387959866221,54.3814432989691,-2309.76611328125
-16.5719063545151,54.3814432989691,-2279.99633789062
-16.505016722408,54.3814432989691,-2241.34619140625
-16.438127090301,54.3814432989691,-2301.236328125
-16.371237458194,54.3814432989691,-2382.40625
-16.304347826087,54.3814432989691,-2422.87622070312
-16.2374581939799,54.3814432989691,-2464.20288085938
-16.1705685618729,54.3814432989691,-2472.11303710938
-16.1036789297659,54.3814432989691,-2473.44287109375
-16.0367892976589,54.3814432989691,-2497.92309570312
-15.9698996655518,54.3814432989691,-2506.40307617188
-15.9030100334448,54.3814432989691,-2521.77294921875
-15.8361204013378,54.3814432989691,-2539.67309570312
-15.7692307692308,54.3814432989691,-2558.92309570312
-15.7023411371237,54.3814432989691,-2582.40258789062
-15.6354515050167,54.3814432989691,-2608.54248046875
-15.5685618729097,54.3814432989691,-2640.63256835938
-15.5016722408027,54.3814432989691,-2674.892578125
-15.4347826086957,54.3814432989691,-2714.75244140625
-15.3678929765886,54.3814432989691,-2746.45239257812
-15.3010033444816,54.3814432989691,-2765.59252929688
-15.2341137123746,54.3814432989691,-2779.55249023438
-15.1672240802676,54.3814432989691,-2783.9716796875
-15.1003344481605,54.3814432989691,-2776.12158203125
-15.0334448160535,54.3814432989691,-2769.16162109375
-14.9665551839465,54.3814432989691,-2762.181640625
-14.8996655518395,54.3814432989691,-2746.96166992188
-14.8327759197324,54.3814432989691,-2737.00170898438
-14.7658862876254,54.3814432989691,-2732.54174804688
-14.6989966555184,54.3814432989691,-2728.16162109375
-14.6321070234114,54.3814432989691,-2725.03857421875
-14.5652173913043,54.3814432989691,-2732.3583984375
-14.4983277591973,54.3814432989691,-2729.978515625
-14.4314381270903,54.3814432989691,-2730.19848632812
-14.3645484949833,54.3814432989691,-2768.6083984375
-14.2976588628763,54.3814432989691,-2823.728515625
-14.2307692307692,54.3814432989691,-2844.58837890625
-14.1638795986622,54.3814432989691,-2856.29858398438
-14.0969899665552,54.3814432989691,-2866.40600585938
-14.0301003344482,54.3814432989691,-2881.05590820312
-13.9632107023411,54.3814432989691,-2896.2958984375
-13.8963210702341,54.3814432989691,-2905.77587890625
-13.8294314381271,54.3814432989691,-2912.19604492188
-13.7625418060201,54.3814432989691,-2919.8359375
-13.695652173913,54.3814432989691,-2932.05590820312
-13.628762541806,54.3814432989691,-2933.77587890625
-13.561872909699,54.3814432989691,-2927.25390625
-13.494983277592,54.3814432989691,-2932.98388671875
-13.4280936454849,54.3814432989691,-2943.59399414062
-13.3612040133779,54.3814432989691,-2939.73388671875
-13.2943143812709,54.3814432989691,-2945.25390625
-13.2274247491639,54.3814432989691,-2954.63403320312
-13.1605351170569,54.3814432989691,-2958.23388671875
-13.0936454849498,54.3814432989691,-2961.99389648438
-13.0267558528428,54.3814432989691,-2966.42895507812
-12.9598662207358,54.3814432989691,-2966.43896484375
-12.8929765886288,54.3814432989691,-2964.2890625
-12.8260869565217,54.3814432989691,-2962.85913085938
-12.7591973244147,54.3814432989691,-2967.0390625
-12.6923076923077,54.3814432989691,-2966.5791015625
-12.6254180602007,54.3814432989691,-2963.73901367188
-12.5585284280936,54.3814432989691,-2965.77905273438
-12.4916387959866,54.3814432989691,-2966.8203125
-12.4247491638796,54.3814432989691,-2964.80029296875
-12.3578595317726,54.3814432989691,-2961.21044921875
-12.2909698996656,54.3814432989691,-2944.47021484375
-12.2240802675585,54.3814432989691,-2891.35034179688
-12.1571906354515,54.3814432989691,-2818.01025390625
-12.0903010033445,54.3814432989691,-2757.490234375
-12.0234113712375,54.3814432989691,-2570.42041015625
-11.9565217391304,54.3814432989691,-2374.99658203125
-11.8896321070234,54.3814432989691,-2169.20678710938
-11.8227424749164,54.3814432989691,-2045.10668945312
-11.7558528428094,54.3814432989691,-2132.81665039062
-11.6889632107023,54.3814432989691,-1937.42663574219
-11.6220735785953,54.3814432989691,-1680.02673339844
-11.5551839464883,54.3814432989691,-1453.08666992188
-11.4882943143813,54.3814432989691,-1209.5966796875
-11.4214046822742,54.3814432989691,-934.880187988281
-11.3545150501672,54.3814432989691,-581.140197753906
-11.2876254180602,54.3814432989691,-465.410186767578
-11.2207357859532,54.3814432989691,-413.170196533203
-11.1538461538462,54.3814432989691,-382.980194091797
-11.0869565217391,54.3814432989691,-369.280181884766
-11.0200668896321,54.3814432989691,-364.580200195312
-10.9531772575251,54.3814432989691,-347.290191650391
-10.8862876254181,54.3814432989691,-322.446197509766
-10.819397993311,54.3814432989691,-298.046173095703
-10.752508361204,54.3814432989691,-273.196197509766
-10.685618729097,54.3814432989691,-229.336181640625
-10.61872909699,54.3814432989691,-182.486190795898
-10.5518394648829,54.3814432989691,-157.406188964844
-10.4849498327759,54.3814432989691,-146.056182861328
-10.4180602006689,54.3814432989691,-134.476181030273
-10.3511705685619,54.3814432989691,-124.97664642334
-10.2842809364549,54.3814432989691,-114.676643371582
-10.2173913043478,54.3814432989691,-107.206642150879
-10.1505016722408,54.3814432989691,-104.696640014648
-10.0836120401338,54.3814432989691,-97.3166427612305
-10.0167224080268,54.3814432989691,-88.3866424560547
-9.94983277591973,54.3814432989691,-81.2966461181641
-9.88294314381271,54.3814432989691,-74.5066452026367
-9.81605351170569,54.3814432989691,-55.8773193359375
-9.74916387959866,54.3814432989691,-39.8973197937012
-9.68227424749164,54.3814432989691,-59.3373222351074
-9.61538461538462,54.3814432989691,-60.1273193359375
-9.54849498327759,54.3814432989691,-60.4273223876953
-9.48160535117057,54.3814432989691,-60.8173217773438
-9.41471571906355,54.3814432989691,-60.7473220825195
-9.34782608695652,54.3814432989691,-59.5673217773438
-9.2809364548495,54.3814432989691,-61.4434700012207
-9.21404682274247,54.3814432989691,-62.1534729003906
